"","id_ci","id_main","date","visit","water_status","lodging","crop_info","devel_stage","sample","nt","np","nl","Snail","Rat injury","Deadheart","Silvershoot","Whitehead","Panicle mite","Rice bug injury","Rice thrip","Leaffolder","Leaf miner","Rice hispa","Whorl maggot","Bacterial leaf blight","Bacterial leaf streak","Brown spot","Leaf blast","Leaf scald","Narrow brown spot","Red stripe","Dirty panicle","False smut","Neck blast","Sheath blight","Sheath rot","Bakanae","Bird injury","Rice grain bug injury","Stem rot"
"1103",94,60,"2013-08-25",2,5,0,0,14,9,20,5,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"1104",94,60,"2013-08-25",2,5,0,0,14,10,20,8,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105",94,60,"2013-08-25",2,5,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1106",94,60,"2013-08-25",2,5,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107",95,61,"2013-07-06",1,5,0,3,9,1,20,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1108",95,61,"2013-07-06",1,5,0,3,9,2,27,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0
"1109",95,61,"2013-07-06",1,5,0,3,9,3,17,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1110",95,61,"2013-07-06",1,5,0,3,9,4,22,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1111",95,61,"2013-07-06",1,5,0,3,9,5,24,0,4,0,0,0,0,0,0,0,0,3,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112",95,61,"2013-07-06",1,5,0,3,9,6,13,0,2,0,0,5,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113",95,61,"2013-07-06",1,5,0,3,9,7,32,0,4,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1114",95,61,"2013-07-06",1,5,0,3,9,8,33,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"1115",95,61,"2013-07-06",1,5,0,3,9,9,22,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0
"1116",95,61,"2013-07-06",1,5,0,3,9,10,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"1117",95,61,"2013-07-06",1,5,0,3,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1118",95,61,"2013-07-06",1,5,0,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1119",96,61,"2013-08-25",2,2,0,0,14,1,8,8,3,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0
"1120",96,61,"2013-08-25",2,2,0,0,14,2,12,11,3,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,4,0,0,0,0,3,4,0,0,0,0
"1121",96,61,"2013-08-25",2,2,0,0,14,3,13,11,3,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,5,0,2,0,0,4,0,0,0,0,0
"1122",96,61,"2013-08-25",2,2,0,0,14,4,6,5,3,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
"1123",96,61,"2013-08-25",2,2,0,0,14,5,19,18,3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0
"1124",96,61,"2013-08-25",2,2,0,0,14,6,9,5,4,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,4,0,1,0,0,1,0,0,0,0,0
"1125",96,61,"2013-08-25",2,2,0,0,14,7,17,12,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0
"1126",96,61,"2013-08-25",2,2,0,0,14,8,19,8,4,0,0,5,0,0,0,0,0,7,0,0,0,5,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0
"1127",96,61,"2013-08-25",2,2,0,0,14,9,15,5,4,0,0,0,0,1,0,0,0,4,0,0,0,12,0,1,0,0,12,0,0,0,0,1,1,0,0,0,0
"1128",96,61,"2013-08-25",2,2,0,0,14,10,13,10,4,0,0,0,0,1,0,0,0,8,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"1129",96,61,"2013-08-25",2,2,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1130",96,61,"2013-08-25",2,2,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131",97,62,"2013-07-07",1,5,0,3,9,1,5,0,4,0,0,0,0,0,0,0,0,2,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"1132",97,62,"2013-07-07",1,5,0,3,9,2,8,0,4,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
"1133",97,62,"2013-07-07",1,5,0,3,9,3,16,0,3,0,0,0,0,0,0,0,0,4,0,0,2,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0
"1134",97,62,"2013-07-07",1,5,0,3,9,4,7,0,5,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0
"1135",97,62,"2013-07-07",1,5,0,3,9,5,6,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0
"1136",97,62,"2013-07-07",1,5,0,3,9,6,12,0,4,0,0,0,0,0,0,0,0,2,0,0,3,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0
"1137",97,62,"2013-07-07",1,5,0,3,9,7,15,0,4,0,0,0,0,0,0,0,0,2,0,0,4,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
"1138",97,62,"2013-07-07",1,5,0,3,9,8,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1139",97,62,"2013-07-07",1,5,0,3,9,9,11,0,4,0,0,0,0,0,0,0,0,2,0,0,3,0,1,4,0,1,2,0,0,0,0,0,0,0,0,0,0
"1140",97,62,"2013-07-07",1,5,0,3,9,10,9,0,3,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1141",97,62,"2013-07-07",1,5,0,3,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1142",97,62,"2013-07-07",1,5,0,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143",98,62,"2013-08-25",2,5,0,0,14,1,13,2,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
"1144",98,62,"2013-08-25",2,5,0,0,14,2,18,1,3,0,0,0,0,0,0,0,0,4,0,0,1,7,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0
"1145",98,62,"2013-08-25",2,5,0,0,14,3,21,1,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,2,10,0,0,0,0,0,0,9,8,0,0,0,0
"1146",98,62,"2013-08-25",2,5,0,0,14,4,18,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,13,6,0,0,0,0
"1147",98,62,"2013-08-25",2,5,0,0,14,5,29,5,4,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
"1148",98,62,"2013-08-25",2,5,0,0,14,6,18,4,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0
"1149",98,62,"2013-08-25",2,5,0,0,14,7,9,6,4,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"1150",98,62,"2013-08-25",2,5,0,0,14,8,8,1,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0
"1151",98,62,"2013-08-25",2,5,0,0,14,9,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
"1152",98,62,"2013-08-25",2,5,0,0,14,10,10,7,3,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0
"1153",98,62,"2013-08-25",2,5,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1154",98,62,"2013-08-25",2,5,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1155",99,63,"2014-01-26",1,7,0,3,9,1,17,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1156",99,63,"2014-01-26",1,7,0,3,9,2,25,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"1157",99,63,"2014-01-26",1,7,0,3,9,3,15,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"1158",99,63,"2014-01-26",1,7,0,3,9,4,14,0,4,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"1159",99,63,"2014-01-26",1,7,0,3,9,5,16,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"1160",99,63,"2014-01-26",1,7,0,3,9,6,16,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"1161",99,63,"2014-01-26",1,7,0,3,9,7,16,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1162",99,63,"2014-01-26",1,7,0,3,9,8,12,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1163",99,63,"2014-01-26",1,7,0,3,9,9,20,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1164",99,63,"2014-01-26",1,7,0,3,9,10,39,0,4,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1165",99,63,"2014-01-26",1,7,0,3,9,11,24,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1166",99,63,"2014-01-26",1,7,0,3,9,12,48,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1167",100,63,"2014-03-01",2,7,0,0,14,1,18,13,5,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"1168",100,63,"2014-03-01",2,7,0,0,14,2,16,3,4,0,3,0,0,1,0,0,0,2,0,2,2,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"1169",100,63,"2014-03-01",2,7,0,0,14,3,25,4,4,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"1170",100,63,"2014-03-01",2,7,0,0,14,4,23,3,4,0,1,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0
"1171",100,63,"2014-03-01",2,7,0,0,14,5,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0
"1172",100,63,"2014-03-01",2,7,0,0,14,6,28,18,5,0,0,0,0,1,0,0,0,5,0,8,0,15,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0
"1173",100,63,"2014-03-01",2,7,0,0,14,7,9,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1174",100,63,"2014-03-01",2,7,0,0,14,8,11,0,4,0,0,0,0,2,0,1,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1175",100,63,"2014-03-01",2,7,0,0,14,9,11,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"1176",100,63,"2014-03-01",2,7,0,0,14,10,20,6,5,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"1177",100,63,"2014-03-01",2,7,0,0,14,11,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"1178",100,63,"2014-03-01",2,7,0,0,14,12,21,16,5,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0
"1179",101,64,"2014-01-26",1,7,0,3,9,1,32,0,5,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1180",101,64,"2014-01-26",1,7,0,3,9,2,28,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"1181",101,64,"2014-01-26",1,7,0,3,9,3,15,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1182",101,64,"2014-01-26",1,7,0,3,9,4,23,0,4,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1183",101,64,"2014-01-26",1,7,0,3,9,5,14,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"1184",101,64,"2014-01-26",1,7,0,3,9,6,30,0,4,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1185",101,64,"2014-01-26",1,7,0,3,9,7,18,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"1186",101,64,"2014-01-26",1,7,0,3,9,8,14,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1187",101,64,"2014-01-26",1,7,0,3,9,9,11,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"1188",101,64,"2014-01-26",1,7,0,3,9,10,13,0,4,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1189",101,64,"2014-01-26",1,7,0,3,9,11,15,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1190",101,64,"2014-01-26",1,7,0,3,9,12,11,0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1191",102,64,"2014-03-01",2,7,0,0,14,1,15,6,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"1192",102,64,"2014-03-01",2,7,0,0,14,2,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"1193",102,64,"2014-03-01",2,7,0,0,14,3,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"1194",102,64,"2014-03-01",2,7,0,0,14,4,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1195",102,64,"2014-03-01",2,7,0,0,14,5,8,3,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"1196",102,64,"2014-03-01",2,7,0,0,14,6,24,6,5,0,0,0,0,3,0,0,0,2,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"1197",102,64,"2014-03-01",2,7,0,0,14,7,16,14,5,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1198",102,64,"2014-03-01",2,7,0,0,14,8,16,12,5,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"1199",102,64,"2014-03-01",2,7,0,0,14,9,9,8,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"1200",102,64,"2014-03-01",2,7,0,0,14,10,23,17,4,0,0,0,0,4,0,0,0,0,0,8,0,8,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0
"1201",102,64,"2014-03-01",2,7,0,0,14,11,15,13,6,0,0,0,0,1,0,0,0,0,0,8,0,12,7,8,0,0,0,0,0,0,0,3,0,0,0,0,0
"1202",102,64,"2014-03-01",2,7,0,0,14,12,19,6,6,0,0,0,0,0,0,0,0,1,0,3,0,8,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0
"1203",103,65,"2013-12-01",1,6,0,3,9,1,11,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"1204",103,65,"2013-12-01",1,6,0,3,9,2,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1205",103,65,"2013-12-01",1,6,0,3,9,3,19,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1206",103,65,"2013-12-01",1,6,0,3,9,4,12,0,4,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1207",103,65,"2013-12-01",1,6,0,3,9,5,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
"1208",103,65,"2013-12-01",1,6,0,3,9,6,15,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1209",103,65,"2013-12-01",1,6,0,3,9,7,15,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
"1210",103,65,"2013-12-01",1,6,0,3,9,8,11,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0
"1211",103,65,"2013-12-01",1,6,0,3,9,9,11,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212",103,65,"2013-12-01",1,6,0,3,9,10,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1213",103,65,"2013-12-01",1,6,0,3,9,11,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
"1214",103,65,"2013-12-01",1,6,0,3,9,12,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1215",104,65,"2014-03-15",2,2,0,0,15,1,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
"1216",104,65,"2014-03-15",2,2,0,0,15,2,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1217",104,65,"2014-03-15",2,2,0,0,15,3,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0
"1218",104,65,"2014-03-15",2,2,0,0,15,4,15,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
"1219",104,65,"2014-03-15",2,2,0,0,15,5,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
"1220",104,65,"2014-03-15",2,2,0,0,15,6,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"1221",104,65,"2014-03-15",2,2,0,0,15,7,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"1222",104,65,"2014-03-15",2,2,0,0,15,8,13,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1223",104,65,"2014-03-15",2,2,0,0,15,9,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0
"1224",104,65,"2014-03-15",2,2,0,0,15,10,10,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225",104,65,"2014-03-15",2,2,0,0,15,11,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1226",104,65,"2014-03-15",2,2,0,0,15,12,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1227",105,66,"2013-10-01",1,2,0,3,9,1,13,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1228",105,66,"2013-10-01",1,2,0,3,9,2,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"1229",105,66,"2013-10-01",1,2,0,3,9,3,15,0,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1230",105,66,"2013-10-01",1,2,0,3,9,4,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1231",105,66,"2013-10-01",1,2,0,3,9,5,14,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1232",105,66,"2013-10-01",1,2,0,3,9,6,11,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"1233",105,66,"2013-10-01",1,2,0,3,9,7,12,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"1234",105,66,"2013-10-01",1,2,0,3,9,8,14,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1235",105,66,"2013-10-01",1,2,0,3,9,9,14,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1236",105,66,"2013-10-01",1,2,0,3,9,10,11,0,5,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1237",105,66,"2013-10-01",1,2,0,3,9,11,12,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1238",105,66,"2013-10-01",1,2,0,3,9,12,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1239",106,66,"2013-03-10",2,3,30,0,14,1,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
"1240",106,66,"2013-03-10",2,3,30,0,14,2,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
"1241",106,66,"2013-03-10",2,3,30,0,14,3,13,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
"1242",106,66,"2013-03-10",2,3,30,0,14,4,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
"1243",106,66,"2013-03-10",2,3,30,0,14,5,12,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0
"1244",106,66,"2013-03-10",2,3,30,0,14,6,13,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"1245",106,66,"2013-03-10",2,3,30,0,14,7,14,10,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0
"1246",106,66,"2013-03-10",2,3,30,0,14,8,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
"1247",106,66,"2013-03-10",2,3,30,0,14,9,12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1248",106,66,"2013-03-10",2,3,30,0,14,10,12,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
"1249",106,66,"2013-03-10",2,3,30,0,14,11,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0
"1250",106,66,"2013-03-10",2,3,30,0,14,12,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1251",107,67,"2013-12-01",1,3,0,2,9,1,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1252",107,67,"2013-12-01",1,3,0,2,9,2,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"1253",107,67,"2013-12-01",1,3,0,2,9,3,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"1254",107,67,"2013-12-01",1,3,0,2,9,4,10,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
